ID_Venta,Fecha,ID_Cliente,Región_Cliente,ID_Producto,Cantidad,Método_Pago,Método_Pago_Nombre,Estado,Nombre_Producto,Precio_Unitario,Categoría,Total_Venta,Mes,Nro de Mes,Mes_Año,Cat_MetodoPago,Año
2596,20/4/2024,287,NEA,12,5,1,Efectivo,Completa,Pan francés,$8.12,Panadería,$40.60,abril,4,sábado-04,Panadería - Efectivo,2024
2635,20/4/2024,263,Buenos Aires,34,5,1,Efectivo,Completa,Maníes,$5.45,Galletitas y Snacks,$27.25,abril,4,sábado-04,Galletitas y Snacks - Efectivo,2024
135,21/4/2024,254,Patagonia,38,2,5,Transferencia,Completa,Atún enlatado,$6.21,Conservas,$12.42,abril,4,domingo-04,Conservas - Transferencia,2024
259,21/4/2024,288,Buenos Aires,32,3,2,Tarjeta de Crédito,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$18.75,abril,4,domingo-04,Galletitas y Snacks - Tarjeta de Crédito,2024
598,21/4/2024,186,Patagonia,4,1,1,Efectivo,Completa,Queso rallado,$19.23,Lácteos,$19.23,abril,4,domingo-04,Lácteos - Efectivo,2024
1026,21/4/2024,131,Buenos Aires,17,2,4,Mercado Pago,Pendiente,Manzanas,$6.54,Frutas y Verduras,$13.08,abril,4,domingo-04,Frutas y Verduras - Mercado Pago,2024
1194,21/4/2024,237,Buenos Aires,17,6,4,Mercado Pago,Completa,Manzanas,$6.54,Frutas y Verduras,$39.24,abril,4,domingo-04,Frutas y Verduras - Mercado Pago,2024
1456,21/4/2024,271,Patagonia,18,4,1,Efectivo,Completa,Bananas,$7.25,Frutas y Verduras,$29.00,abril,4,domingo-04,Frutas y Verduras - Efectivo,2024
1638,21/4/2024,151,Buenos Aires,18,1,4,Mercado Pago,Completa,Bananas,$7.25,Frutas y Verduras,$7.25,abril,4,domingo-04,Frutas y Verduras - Mercado Pago,2024
1714,21/4/2024,242,NEA,32,4,5,Transferencia,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$25.00,abril,4,domingo-04,Galletitas y Snacks - Transferencia,2024
1894,21/4/2024,1,Patagonia,37,4,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$14.60,abril,4,domingo-04,Conservas - Mercado Pago,2024
2055,21/4/2024,186,Patagonia,5,3,5,Transferencia,Completa,Manteca,$5.65,Lácteos,$16.95,abril,4,domingo-04,Lácteos - Transferencia,2024
2066,21/4/2024,288,Buenos Aires,11,1,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$11.23,abril,4,domingo-04,Carnicería - Mercado Pago,2024
2356,21/4/2024,139,Buenos Aires,19,1,4,Mercado Pago,Completa,Tomates,$6.54,Frutas y Verduras,$6.54,abril,4,domingo-04,Frutas y Verduras - Mercado Pago,2024
2426,21/4/2024,75,NEA,30,2,4,Mercado Pago,Completa,Vino tinto,$13.54,Bebidas,$27.08,abril,4,domingo-04,Bebidas - Mercado Pago,2024
2499,21/4/2024,310,Patagonia,24,1,3,Tarjeta de Débito,Pendiente,Empanadas,$13.54,Congelados,$13.54,abril,4,domingo-04,Congelados - Tarjeta de Débito,2024
2827,21/4/2024,305,Patagonia,23,2,5,Transferencia,Completa,Papas fritas,$8.23,Congelados,$16.46,abril,4,domingo-04,Congelados - Transferencia,2024
523,22/4/2024,107,Patagonia,12,2,1,Efectivo,Completa,Pan francés,$8.12,Panadería,$16.24,abril,4,lunes-04,Panadería - Efectivo,2024
806,22/4/2024,225,Buenos Aires,32,6,2,Tarjeta de Crédito,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$37.50,abril,4,lunes-04,Galletitas y Snacks - Tarjeta de Crédito,2024
1074,22/4/2024,320,Centro,38,6,3,Tarjeta de Débito,Completa,Atún enlatado,$6.21,Conservas,$37.26,abril,4,lunes-04,Conservas - Tarjeta de Débito,2024
1406,22/4/2024,100,NEA,23,1,3,Tarjeta de Débito,Completa,Papas fritas,$8.23,Congelados,$8.23,abril,4,lunes-04,Congelados - Tarjeta de Débito,2024
1806,22/4/2024,233,Centro,35,4,2,Tarjeta de Crédito,Completa,Arroz,$4.25,Conservas,$17.00,abril,4,lunes-04,Conservas - Tarjeta de Crédito,2024
1853,22/4/2024,273,Cuyo,5,5,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$28.25,abril,4,lunes-04,Lácteos - Mercado Pago,2024
2925,22/4/2024,209,Buenos Aires,18,3,2,Tarjeta de Crédito,Completa,Bananas,$7.25,Frutas y Verduras,$21.75,abril,4,lunes-04,Frutas y Verduras - Tarjeta de Crédito,2024
61,23/4/2024,319,Patagonia,6,2,1,Efectivo,Completa,Asado,$28.56,Carnicería,$57.12,abril,4,martes-04,Carnicería - Efectivo,2024
849,23/4/2024,177,NEA,31,2,5,Transferencia,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$10.48,abril,4,martes-04,Galletitas y Snacks - Transferencia,2024
1254,23/4/2024,294,Centro,4,2,4,Mercado Pago,Completa,Queso rallado,$19.23,Lácteos,$38.46,abril,4,martes-04,Lácteos - Mercado Pago,2024
1677,23/4/2024,122,Centro,5,1,2,Tarjeta de Crédito,Pendiente,Manteca,$5.65,Lácteos,$5.65,abril,4,martes-04,Lácteos - Tarjeta de Crédito,2024
1686,23/4/2024,73,Centro,37,1,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$3.65,abril,4,martes-04,Conservas - Mercado Pago,2024
1732,23/4/2024,215,NEA,38,5,4,Mercado Pago,Completa,Atún enlatado,$6.21,Conservas,$31.05,abril,4,martes-04,Conservas - Mercado Pago,2024
1800,23/4/2024,313,Cuyo,37,4,5,Transferencia,Pendiente,Garbanzos,$3.65,Conservas,$14.60,abril,4,martes-04,Conservas - Transferencia,2024
119,24/4/2024,55,Patagonia,21,4,5,Transferencia,Completa,Zanahorias,$3.25,Frutas y Verduras,$13.00,abril,4,miércoles-04,Frutas y Verduras - Transferencia,2024
909,24/4/2024,287,NEA,31,1,1,Efectivo,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$5.24,abril,4,miércoles-04,Galletitas y Snacks - Efectivo,2024
1460,24/4/2024,40,Cuyo,17,4,3,Tarjeta de Débito,Completa,Manzanas,$6.54,Frutas y Verduras,$26.16,abril,4,miércoles-04,Frutas y Verduras - Tarjeta de Débito,2024
1783,24/4/2024,301,Cuyo,11,2,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$22.46,abril,4,miércoles-04,Carnicería - Mercado Pago,2024
1996,24/4/2024,117,NOA,23,2,3,Tarjeta de Débito,Completa,Papas fritas,$8.23,Congelados,$16.46,abril,4,miércoles-04,Congelados - Tarjeta de Débito,2024
2145,24/4/2024,38,Patagonia,12,4,2,Tarjeta de Crédito,Completa,Pan francés,$8.12,Panadería,$32.48,abril,4,miércoles-04,Panadería - Tarjeta de Crédito,2024
2584,24/4/2024,141,NEA,5,4,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$22.60,abril,4,miércoles-04,Lácteos - Mercado Pago,2024
2645,24/4/2024,182,Centro,32,6,5,Transferencia,Completa,Galletitas de chocolate,$6.25,Galletitas y Snacks,$37.50,abril,4,miércoles-04,Galletitas y Snacks - Transferencia,2024
87,25/4/2024,152,NOA,26,6,5,Transferencia,Completa,Hamburgesas congeladas,$9.54,Congelados,$57.24,abril,4,jueves-04,Congelados - Transferencia,2024
251,25/4/2024,158,Buenos Aires,4,1,4,Mercado Pago,Completa,Queso rallado,$19.23,Lácteos,$19.23,abril,4,jueves-04,Lácteos - Mercado Pago,2024
751,25/4/2024,259,Cuyo,23,2,1,Efectivo,Pendiente,Papas fritas,$8.23,Congelados,$16.46,abril,4,jueves-04,Congelados - Efectivo,2024
792,25/4/2024,130,Buenos Aires,1,1,1,Efectivo,Completa,Leche,$12.24,Lácteos,$12.24,abril,4,jueves-04,Lácteos - Efectivo,2024
952,25/4/2024,207,Buenos Aires,7,3,3,Tarjeta de Débito,Completa,Chorizo,$11.25,Carnicería,$33.75,abril,4,jueves-04,Carnicería - Tarjeta de Débito,2024
1060,25/4/2024,56,Centro,29,5,3,Tarjeta de Débito,Completa,Cerveza,$11.54,Bebidas,$57.70,abril,4,jueves-04,Bebidas - Tarjeta de Débito,2024
1088,25/4/2024,274,Buenos Aires,30,2,2,Tarjeta de Crédito,Completa,Vino tinto,$13.54,Bebidas,$27.08,abril,4,jueves-04,Bebidas - Tarjeta de Crédito,2024
1657,25/4/2024,298,Buenos Aires,12,5,1,Efectivo,Completa,Pan francés,$8.12,Panadería,$40.60,abril,4,jueves-04,Panadería - Efectivo,2024
1900,25/4/2024,222,Centro,24,2,3,Tarjeta de Débito,Completa,Empanadas,$13.54,Congelados,$27.08,abril,4,jueves-04,Congelados - Tarjeta de Débito,2024
2184,25/4/2024,68,Patagonia,9,6,5,Transferencia,Completa,Pollo,$18.56,Carnicería,$111.36,abril,4,jueves-04,Carnicería - Transferencia,2024
2269,25/4/2024,13,Centro,24,6,1,Efectivo,Completa,Empanadas,$13.54,Congelados,$81.24,abril,4,jueves-04,Congelados - Efectivo,2024
2615,25/4/2024,277,Patagonia,16,4,5,Transferencia,Completa,Tortas,$15.23,Panadería,$60.92,abril,4,jueves-04,Panadería - Transferencia,2024
2974,25/4/2024,315,Buenos Aires,17,4,3,Tarjeta de Débito,Completa,Manzanas,$6.54,Frutas y Verduras,$26.16,abril,4,jueves-04,Frutas y Verduras - Tarjeta de Débito,2024
617,26/4/2024,313,Cuyo,8,6,1,Efectivo,Completa,Milanesa,$16.21,Carnicería,$97.26,abril,4,viernes-04,Carnicería - Efectivo,2024
763,26/4/2024,254,Patagonia,27,2,3,Tarjeta de Débito,Completa,Agua mineral,$6.21,Bebidas,$12.42,abril,4,viernes-04,Bebidas - Tarjeta de Débito,2024
826,26/4/2024,137,Patagonia,26,5,4,Mercado Pago,Completa,Hamburgesas congeladas,$9.54,Congelados,$47.70,abril,4,viernes-04,Congelados - Mercado Pago,2024
1616,26/4/2024,144,NEA,34,1,1,Efectivo,Completa,Maníes,$5.45,Galletitas y Snacks,$5.45,abril,4,viernes-04,Galletitas y Snacks - Efectivo,2024
1621,26/4/2024,193,Buenos Aires,2,2,1,Efectivo,Completa,Yogur,$5.21,Lácteos,$10.42,abril,4,viernes-04,Lácteos - Efectivo,2024
1733,26/4/2024,185,Centro,10,5,5,Transferencia,Completa,Costilla de cerdo,$14.25,Carnicería,$71.25,abril,4,viernes-04,Carnicería - Transferencia,2024
2117,26/4/2024,82,Buenos Aires,12,2,5,Transferencia,Completa,Pan francés,$8.12,Panadería,$16.24,abril,4,viernes-04,Panadería - Transferencia,2024
2554,26/4/2024,306,Cuyo,36,1,4,Mercado Pago,Completa,Lentejas,$3.25,Conservas,$3.25,abril,4,viernes-04,Conservas - Mercado Pago,2024
2741,26/4/2024,48,Patagonia,25,5,5,Transferencia,Completa,Pizza congelada,$15.45,Congelados,$77.25,abril,4,viernes-04,Congelados - Transferencia,2024
842,27/4/2024,307,Cuyo,14,4,4,Mercado Pago,Completa,Facturas,$12.36,Panadería,$49.44,abril,4,sábado-04,Panadería - Mercado Pago,2024
889,27/4/2024,51,Cuyo,17,2,5,Transferencia,Completa,Manzanas,$6.54,Frutas y Verduras,$13.08,abril,4,sábado-04,Frutas y Verduras - Transferencia,2024
1128,27/4/2024,59,Centro,20,3,5,Transferencia,Completa,Lechugas,$4.25,Frutas y Verduras,$12.75,abril,4,sábado-04,Frutas y Verduras - Transferencia,2024
1266,27/4/2024,70,Centro,21,6,4,Mercado Pago,Completa,Zanahorias,$3.25,Frutas y Verduras,$19.50,abril,4,sábado-04,Frutas y Verduras - Mercado Pago,2024
1505,27/4/2024,13,Centro,8,5,4,Mercado Pago,Completa,Milanesa,$16.21,Carnicería,$81.05,abril,4,sábado-04,Carnicería - Mercado Pago,2024
1572,27/4/2024,314,Patagonia,24,1,4,Mercado Pago,Completa,Empanadas,$13.54,Congelados,$13.54,abril,4,sábado-04,Congelados - Mercado Pago,2024
2169,27/4/2024,284,NOA,38,6,4,Mercado Pago,Completa,Atún enlatado,$6.21,Conservas,$37.26,abril,4,sábado-04,Conservas - Mercado Pago,2024
2245,27/4/2024,167,Buenos Aires,22,4,3,Tarjeta de Débito,Completa,Cebolla,$4.21,Frutas y Verduras,$16.84,abril,4,sábado-04,Frutas y Verduras - Tarjeta de Débito,2024
2281,27/4/2024,283,Buenos Aires,10,5,4,Mercado Pago,Pendiente,Costilla de cerdo,$14.25,Carnicería,$71.25,abril,4,sábado-04,Carnicería - Mercado Pago,2024
592,28/4/2024,102,Patagonia,5,6,5,Transferencia,Pendiente,Manteca,$5.65,Lácteos,$33.90,abril,4,domingo-04,Lácteos - Transferencia,2024
858,28/4/2024,67,NEA,1,4,3,Tarjeta de Débito,Pendiente,Leche,$12.24,Lácteos,$48.96,abril,4,domingo-04,Lácteos - Tarjeta de Débito,2024
1689,28/4/2024,28,NEA,33,4,1,Efectivo,Completa,Papas chips,$8.54,Galletitas y Snacks,$34.16,abril,4,domingo-04,Galletitas y Snacks - Efectivo,2024
1988,28/4/2024,114,Centro,21,2,5,Transferencia,Completa,Zanahorias,$3.25,Frutas y Verduras,$6.50,abril,4,domingo-04,Frutas y Verduras - Transferencia,2024
2128,28/4/2024,314,Patagonia,35,1,1,Efectivo,Pendiente,Arroz,$4.25,Conservas,$4.25,abril,4,domingo-04,Conservas - Efectivo,2024
2539,28/4/2024,135,Cuyo,37,4,3,Tarjeta de Débito,Completa,Garbanzos,$3.65,Conservas,$14.60,abril,4,domingo-04,Conservas - Tarjeta de Débito,2024
2799,28/4/2024,217,Centro,2,1,5,Transferencia,Pendiente,Yogur,$5.21,Lácteos,$5.21,abril,4,domingo-04,Lácteos - Transferencia,2024
2851,28/4/2024,316,Centro,33,4,1,Efectivo,Completa,Papas chips,$8.54,Galletitas y Snacks,$34.16,abril,4,domingo-04,Galletitas y Snacks - Efectivo,2024
2957,28/4/2024,249,Buenos Aires,4,6,1,Efectivo,Completa,Queso rallado,$19.23,Lácteos,$115.38,abril,4,domingo-04,Lácteos - Efectivo,2024
217,29/4/2024,100,NEA,17,4,5,Transferencia,Completa,Manzanas,$6.54,Frutas y Verduras,$26.16,abril,4,lunes-04,Frutas y Verduras - Transferencia,2024
1114,29/4/2024,47,Buenos Aires,38,6,4,Mercado Pago,Completa,Atún enlatado,$6.21,Conservas,$37.26,abril,4,lunes-04,Conservas - Mercado Pago,2024
1115,29/4/2024,159,NEA,1,6,2,Tarjeta de Crédito,Completa,Leche,$12.24,Lácteos,$73.44,abril,4,lunes-04,Lácteos - Tarjeta de Crédito,2024
1207,29/4/2024,159,NEA,11,4,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$44.92,abril,4,lunes-04,Carnicería - Mercado Pago,2024
1211,29/4/2024,104,Buenos Aires,4,5,5,Transferencia,Completa,Queso rallado,$19.23,Lácteos,$96.15,abril,4,lunes-04,Lácteos - Transferencia,2024
1552,29/4/2024,21,Buenos Aires,6,6,1,Efectivo,Completa,Asado,$28.56,Carnicería,$171.36,abril,4,lunes-04,Carnicería - Efectivo,2024
1889,29/4/2024,237,Buenos Aires,1,4,1,Efectivo,Completa,Leche,$12.24,Lácteos,$48.96,abril,4,lunes-04,Lácteos - Efectivo,2024
1952,29/4/2024,190,NEA,19,4,5,Transferencia,Pendiente,Tomates,$6.54,Frutas y Verduras,$26.16,abril,4,lunes-04,Frutas y Verduras - Transferencia,2024
2105,29/4/2024,85,Cuyo,12,1,3,Tarjeta de Débito,Pendiente,Pan francés,$8.12,Panadería,$8.12,abril,4,lunes-04,Panadería - Tarjeta de Débito,2024
2786,29/4/2024,106,NEA,7,6,1,Efectivo,Completa,Chorizo,$11.25,Carnicería,$67.50,abril,4,lunes-04,Carnicería - Efectivo,2024
2999,29/4/2024,320,Centro,11,3,4,Mercado Pago,Completa,Salchicha,$11.23,Carnicería,$33.69,abril,4,lunes-04,Carnicería - Mercado Pago,2024
353,30/4/2024,181,Patagonia,10,4,5,Transferencia,Completa,Costilla de cerdo,$14.25,Carnicería,$57.00,abril,4,martes-04,Carnicería - Transferencia,2024
625,30/4/2024,11,Buenos Aires,18,1,2,Tarjeta de Crédito,Completa,Bananas,$7.25,Frutas y Verduras,$7.25,abril,4,martes-04,Frutas y Verduras - Tarjeta de Crédito,2024
898,30/4/2024,179,Buenos Aires,9,6,4,Mercado Pago,Completa,Pollo,$18.56,Carnicería,$111.36,abril,4,martes-04,Carnicería - Mercado Pago,2024
1127,30/4/2024,136,Patagonia,6,2,4,Mercado Pago,Completa,Asado,$28.56,Carnicería,$57.12,abril,4,martes-04,Carnicería - Mercado Pago,2024
1238,30/4/2024,254,Patagonia,6,2,1,Efectivo,Pendiente,Asado,$28.56,Carnicería,$57.12,abril,4,martes-04,Carnicería - Efectivo,2024
1652,30/4/2024,106,NEA,19,4,3,Tarjeta de Débito,Completa,Tomates,$6.54,Frutas y Verduras,$26.16,abril,4,martes-04,Frutas y Verduras - Tarjeta de Débito,2024
2222,30/4/2024,163,Buenos Aires,21,1,3,Tarjeta de Débito,Completa,Zanahorias,$3.25,Frutas y Verduras,$3.25,abril,4,martes-04,Frutas y Verduras - Tarjeta de Débito,2024
2402,30/4/2024,90,Buenos Aires,16,6,2,Tarjeta de Crédito,Completa,Tortas,$15.23,Panadería,$91.38,abril,4,martes-04,Panadería - Tarjeta de Crédito,2024
2495,30/4/2024,299,Cuyo,7,4,4,Mercado Pago,Completa,Chorizo,$11.25,Carnicería,$45.00,abril,4,martes-04,Carnicería - Mercado Pago,2024
419,1/5/2024,149,Cuyo,2,2,3,Tarjeta de Débito,Completa,Yogur,$5.21,Lácteos,$10.42,mayo,5,miércoles-05,Lácteos - Tarjeta de Débito,2024
659,1/5/2024,213,Centro,1,2,3,Tarjeta de Débito,Completa,Leche,$12.24,Lácteos,$24.48,mayo,5,miércoles-05,Lácteos - Tarjeta de Débito,2024
1237,1/5/2024,247,Buenos Aires,37,6,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$21.90,mayo,5,miércoles-05,Conservas - Mercado Pago,2024
1247,1/5/2024,87,Patagonia,25,6,1,Efectivo,Completa,Pizza congelada,$15.45,Congelados,$92.70,mayo,5,miércoles-05,Congelados - Efectivo,2024
1472,1/5/2024,1,Patagonia,12,2,3,Tarjeta de Débito,Completa,Pan francés,$8.12,Panadería,$16.24,mayo,5,miércoles-05,Panadería - Tarjeta de Débito,2024
1961,1/5/2024,177,NEA,35,3,5,Transferencia,Completa,Arroz,$4.25,Conservas,$12.75,mayo,5,miércoles-05,Conservas - Transferencia,2024
1986,1/5/2024,278,Centro,17,6,5,Transferencia,Completa,Manzanas,$6.54,Frutas y Verduras,$39.24,mayo,5,miércoles-05,Frutas y Verduras - Transferencia,2024
2659,1/5/2024,274,Buenos Aires,13,5,4,Mercado Pago,Completa,Pan integral,$12.56,Panadería,$62.80,mayo,5,miércoles-05,Panadería - Mercado Pago,2024
2890,1/5/2024,156,Patagonia,8,5,4,Mercado Pago,Completa,Milanesa,$16.21,Carnicería,$81.05,mayo,5,miércoles-05,Carnicería - Mercado Pago,2024
169,2/5/2024,279,Centro,24,4,2,Tarjeta de Crédito,Completa,Empanadas,$13.54,Congelados,$54.16,mayo,5,jueves-05,Congelados - Tarjeta de Crédito,2024
287,2/5/2024,70,Centro,23,6,2,Tarjeta de Crédito,Completa,Papas fritas,$8.23,Congelados,$49.38,mayo,5,jueves-05,Congelados - Tarjeta de Crédito,2024
692,2/5/2024,303,Centro,3,5,5,Transferencia,Completa,Queso cremoso,$17.23,Lácteos,$86.15,mayo,5,jueves-05,Lácteos - Transferencia,2024
1609,2/5/2024,286,Centro,15,3,2,Tarjeta de Crédito,Completa,Medialunas,$3.51,Panadería,$10.53,mayo,5,jueves-05,Panadería - Tarjeta de Crédito,2024
1926,2/5/2024,55,Patagonia,33,1,4,Mercado Pago,Completa,Papas chips,$8.54,Galletitas y Snacks,$8.54,mayo,5,jueves-05,Galletitas y Snacks - Mercado Pago,2024
2810,2/5/2024,314,Patagonia,12,2,1,Efectivo,Pendiente,Pan francés,$8.12,Panadería,$16.24,mayo,5,jueves-05,Panadería - Efectivo,2024
2826,2/5/2024,323,Centro,34,1,5,Transferencia,Completa,Maníes,$5.45,Galletitas y Snacks,$5.45,mayo,5,jueves-05,Galletitas y Snacks - Transferencia,2024
2883,2/5/2024,251,Centro,5,1,5,Transferencia,Completa,Manteca,$5.65,Lácteos,$5.65,mayo,5,jueves-05,Lácteos - Transferencia,2024
2938,2/5/2024,12,Patagonia,31,5,4,Mercado Pago,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$26.20,mayo,5,jueves-05,Galletitas y Snacks - Mercado Pago,2024
60,3/5/2024,53,Centro,20,5,3,Tarjeta de Débito,Completa,Lechugas,$4.25,Frutas y Verduras,$21.25,mayo,5,viernes-05,Frutas y Verduras - Tarjeta de Débito,2024
270,3/5/2024,326,Cuyo,8,6,5,Transferencia,Pendiente,Milanesa,$16.21,Carnicería,$97.26,mayo,5,viernes-05,Carnicería - Transferencia,2024
472,3/5/2024,123,Patagonia,33,4,3,Tarjeta de Débito,Completa,Papas chips,$8.54,Galletitas y Snacks,$34.16,mayo,5,viernes-05,Galletitas y Snacks - Tarjeta de Débito,2024
1274,3/5/2024,187,Buenos Aires,17,4,1,Efectivo,Completa,Manzanas,$6.54,Frutas y Verduras,$26.16,mayo,5,viernes-05,Frutas y Verduras - Efectivo,2024
1655,3/5/2024,293,Patagonia,27,5,4,Mercado Pago,Completa,Agua mineral,$6.21,Bebidas,$31.05,mayo,5,viernes-05,Bebidas - Mercado Pago,2024
1774,3/5/2024,232,Buenos Aires,8,3,4,Mercado Pago,Completa,Milanesa,$16.21,Carnicería,$48.63,mayo,5,viernes-05,Carnicería - Mercado Pago,2024
2109,3/5/2024,284,NOA,1,2,1,Efectivo,Completa,Leche,$12.24,Lácteos,$24.48,mayo,5,viernes-05,Lácteos - Efectivo,2024
2388,3/5/2024,128,Buenos Aires,37,2,5,Transferencia,Completa,Garbanzos,$3.65,Conservas,$7.30,mayo,5,viernes-05,Conservas - Transferencia,2024
2898,3/5/2024,188,Cuyo,1,5,4,Mercado Pago,Completa,Leche,$12.24,Lácteos,$61.20,mayo,5,viernes-05,Lácteos - Mercado Pago,2024
2943,3/5/2024,181,Patagonia,17,3,1,Efectivo,Completa,Manzanas,$6.54,Frutas y Verduras,$19.62,mayo,5,viernes-05,Frutas y Verduras - Efectivo,2024
103,4/5/2024,98,Centro,17,3,5,Transferencia,Completa,Manzanas,$6.54,Frutas y Verduras,$19.62,mayo,5,sábado-05,Frutas y Verduras - Transferencia,2024
238,4/5/2024,25,Patagonia,2,2,3,Tarjeta de Débito,Completa,Yogur,$5.21,Lácteos,$10.42,mayo,5,sábado-05,Lácteos - Tarjeta de Débito,2024
727,4/5/2024,241,Buenos Aires,4,6,3,Tarjeta de Débito,Completa,Queso rallado,$19.23,Lácteos,$115.38,mayo,5,sábado-05,Lácteos - Tarjeta de Débito,2024
766,4/5/2024,166,NEA,8,6,3,Tarjeta de Débito,Pendiente,Milanesa,$16.21,Carnicería,$97.26,mayo,5,sábado-05,Carnicería - Tarjeta de Débito,2024
1613,4/5/2024,12,Patagonia,3,5,1,Efectivo,Completa,Queso cremoso,$17.23,Lácteos,$86.15,mayo,5,sábado-05,Lácteos - Efectivo,2024
1743,4/5/2024,9,Centro,1,4,4,Mercado Pago,Completa,Leche,$12.24,Lácteos,$48.96,mayo,5,sábado-05,Lácteos - Mercado Pago,2024
2146,4/5/2024,278,Centro,15,2,4,Mercado Pago,Completa,Medialunas,$3.51,Panadería,$7.02,mayo,5,sábado-05,Panadería - Mercado Pago,2024
2605,4/5/2024,210,Centro,24,6,5,Transferencia,Completa,Empanadas,$13.54,Congelados,$81.24,mayo,5,sábado-05,Congelados - Transferencia,2024
174,5/5/2024,264,Buenos Aires,2,1,3,Tarjeta de Débito,Completa,Yogur,$5.21,Lácteos,$5.21,mayo,5,domingo-05,Lácteos - Tarjeta de Débito,2024
1738,5/5/2024,198,NOA,10,4,4,Mercado Pago,Completa,Costilla de cerdo,$14.25,Carnicería,$57.00,mayo,5,domingo-05,Carnicería - Mercado Pago,2024
2313,5/5/2024,122,Centro,33,2,3,Tarjeta de Débito,Completa,Papas chips,$8.54,Galletitas y Snacks,$17.08,mayo,5,domingo-05,Galletitas y Snacks - Tarjeta de Débito,2024
2473,5/5/2024,181,Patagonia,37,5,4,Mercado Pago,Completa,Garbanzos,$3.65,Conservas,$18.25,mayo,5,domingo-05,Conservas - Mercado Pago,2024
2544,5/5/2024,34,Cuyo,30,1,1,Efectivo,Completa,Vino tinto,$13.54,Bebidas,$13.54,mayo,5,domingo-05,Bebidas - Efectivo,2024
2840,5/5/2024,289,Cuyo,35,3,4,Mercado Pago,Completa,Arroz,$4.25,Conservas,$12.75,mayo,5,domingo-05,Conservas - Mercado Pago,2024
2924,5/5/2024,158,Buenos Aires,2,6,1,Efectivo,Completa,Yogur,$5.21,Lácteos,$31.26,mayo,5,domingo-05,Lácteos - Efectivo,2024
2997,5/5/2024,178,Patagonia,25,2,5,Transferencia,Completa,Pizza congelada,$15.45,Congelados,$30.90,mayo,5,domingo-05,Congelados - Transferencia,2024
455,6/5/2024,4,Buenos Aires,27,4,3,Tarjeta de Débito,Completa,Agua mineral,$6.21,Bebidas,$24.84,mayo,5,lunes-05,Bebidas - Tarjeta de Débito,2024
614,6/5/2024,245,NEA,34,3,5,Transferencia,Completa,Maníes,$5.45,Galletitas y Snacks,$16.35,mayo,5,lunes-05,Galletitas y Snacks - Transferencia,2024
815,6/5/2024,186,Patagonia,5,2,4,Mercado Pago,Completa,Manteca,$5.65,Lácteos,$11.30,mayo,5,lunes-05,Lácteos - Mercado Pago,2024
1424,6/5/2024,174,Patagonia,35,1,5,Transferencia,Completa,Arroz,$4.25,Conservas,$4.25,mayo,5,lunes-05,Conservas - Transferencia,2024
1433,6/5/2024,222,Centro,16,1,1,Efectivo,Pendiente,Tortas,$15.23,Panadería,$15.23,mayo,5,lunes-05,Panadería - Efectivo,2024
1517,6/5/2024,106,NEA,31,5,5,Transferencia,Completa,Galletitas de agua,$5.24,Galletitas y Snacks,$26.20,mayo,5,lunes-05,Galletitas y Snacks - Transferencia,2024
2379,6/5/2024,321,Cuyo,13,5,1,Efectivo,Completa,Pan integral,$12.56,Panadería,$62.80,mayo,5,lunes-05,Panadería - Efectivo,2024
